"Metric","Metric Id","Item","Item Id","Region","Region Id","Partner Region","Partner Region Id","Unit","Unit Id","Frequency","Frequency Id","Start Date","End Date","Value","Source"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-04-10","2008-04-10",-8.67328077405389,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-04-11","2008-04-11",-8.97547385014484,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-04-12","2008-04-12",-8.44252073352354,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-04-13","2008-04-13",-8.23237639951064,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-04-14","2008-04-14",-7.57951713465429,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-04-15","2008-04-15",-8.59958489865971,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-04-16","2008-04-16",-15.4560941013012,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-04-17","2008-04-17",-7.77914243144203,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-04-18","2008-04-18",-8.87530028188013,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-04-19","2008-04-19",-9.65910465251307,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-04-20","2008-04-20",-9.51839802957092,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-04-21","2008-04-21",-9.04540729251055,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-04-22","2008-04-22",-8.43081757421761,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-04-23","2008-04-23",-8.34882886729087,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-04-24","2008-04-24",-8.35472258851309,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-04-25","2008-04-25",-7.93209463859602,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-04-26","2008-04-26",-6.22011134998195,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-04-27","2008-04-27",-6.35650999850761,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-04-28","2008-04-28",-6.0142905638783,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-04-29","2008-04-29",-4.9724603751404,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-04-30","2008-04-30",-5.91051189646634,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-05-01","2008-05-01",-3.3796276945983,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-05-02","2008-05-02",0.139371079530324,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-05-03","2008-05-03",-0.461401968182023,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-05-04","2008-05-04",-1.42624000216028,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-05-05","2008-05-05",-2.26458599301677,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-05-06","2008-05-06",-2.17205819205899,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-05-07","2008-05-07",-2.23786386922019,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-05-08","2008-05-08",-1.46478004593727,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-05-09","2008-05-09",-0.386053814114774,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-05-10","2008-05-10",1.73593592989741,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-05-11","2008-05-11",1.43113622740564,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-05-12","2008-05-12",3.79852749632464,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-05-13","2008-05-13",4.5434561429108,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-05-14","2008-05-14",5.72881431520901,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-05-15","2008-05-15",7.16652805913118,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-05-16","2008-05-16",9.46625616243024,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-05-17","2008-05-17",8.26692046375515,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-05-18","2008-05-18",4.66327719576781,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-05-19","2008-05-19",6.0580318015063,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-05-20","2008-05-20",5.75233158059771,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-05-21","2008-05-21",5.44287409315526,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-05-22","2008-05-22",5.93255137174819,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-05-23","2008-05-23",9.62314614705435,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-05-24","2008-05-24",9.32692006902908,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-05-25","2008-05-25",9.50271711507539,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-05-26","2008-05-26",11.1422690390957,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-05-27","2008-05-27",13.8752245711866,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-05-28","2008-05-28",14.0551054032271,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-05-29","2008-05-29",11.0462818810809,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-05-30","2008-05-30",8.76628658138203,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-05-31","2008-05-31",11.5899824960087,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-06-01","2008-06-01",14.4490391899862,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-06-02","2008-06-02",14.424671688741,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-06-03","2008-06-03",14.5257475927499,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-06-04","2008-06-04",12.1044350514051,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-06-05","2008-06-05",13.1719595026627,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-06-06","2008-06-06",9.58630566586866,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-06-07","2008-06-07",10.2396631136417,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-06-08","2008-06-08",11.1082460007469,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-06-09","2008-06-09",12.3836449702819,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-06-10","2008-06-10",13.0124161926303,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-06-11","2008-06-11",13.4035775747474,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-06-12","2008-06-12",12.7766708562326,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-06-13","2008-06-13",12.6960504161339,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-06-14","2008-06-14",12.6251407216209,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-06-15","2008-06-15",14.3412146808359,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-06-16","2008-06-16",16.1102474880954,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-06-17","2008-06-17",15.3086260414783,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-06-18","2008-06-18",14.6676260607553,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-06-19","2008-06-19",15.2655320346328,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-06-20","2008-06-20",17.9562752744308,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-06-21","2008-06-21",19.2948819909624,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-06-22","2008-06-22",18.2491569197712,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-06-23","2008-06-23",18.4105694042804,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-06-24","2008-06-24",17.4906925272298,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-06-25","2008-06-25",17.370660612259,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-06-26","2008-06-26",16.6057330827757,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-06-27","2008-06-27",17.2521140010949,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-06-28","2008-06-28",19.2353892691946,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-06-29","2008-06-29",19.332782173324,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-06-30","2008-06-30",20.0148734953352,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-07-01","2008-07-01",18.3697784854278,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-07-02","2008-07-02",18.1439367384764,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-07-03","2008-07-03",18.7370949233842,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-07-04","2008-07-04",17.7735686142171,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-07-05","2008-07-05",17.4640147582639,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-07-06","2008-07-06",17.8040432820691,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-07-07","2008-07-07",18.2592099353782,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-07-08","2008-07-08",17.9871227056755,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-07-09","2008-07-09",18.821439868677,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-07-10","2008-07-10",17.6897130852727,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-07-11","2008-07-11",17.26170789263,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-07-12","2008-07-12",18.1274349002195,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-07-13","2008-07-13",18.7123977447238,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-07-14","2008-07-14",18.5506361486666,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-07-15","2008-07-15",18.5408883329263,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-07-16","2008-07-16",20.1886164488341,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-07-17","2008-07-17",20.9837754081114,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-07-18","2008-07-18",21.0136787395475,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-07-19","2008-07-19",20.8374178220485,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-07-20","2008-07-20",20.4377964502805,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-07-21","2008-07-21",20.4086110700366,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-07-22","2008-07-22",20.1368756381004,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-07-23","2008-07-23",20.46337904305,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-07-24","2008-07-24",19.665858999908,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-07-25","2008-07-25",20.752818004741,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-07-26","2008-07-26",19.8385289267421,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-07-27","2008-07-27",18.4290302785663,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-07-28","2008-07-28",17.5019390494961,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-07-29","2008-07-29",18.3851657965821,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-07-30","2008-07-30",17.9180470121916,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-07-31","2008-07-31",16.0360593486275,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-08-01","2008-08-01",18.7682559910198,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-08-02","2008-08-02",17.7013692858277,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-08-03","2008-08-03",18.1039108283095,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-08-04","2008-08-04",17.6948110438018,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-08-05","2008-08-05",18.9958523586316,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-08-06","2008-08-06",20.8265519713318,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-08-07","2008-08-07",21.6252030462456,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-08-08","2008-08-08",21.9969839080505,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-08-09","2008-08-09",20.6432429869631,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-08-10","2008-08-10",20.3583703568658,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-08-11","2008-08-11",19.9584818267514,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-08-12","2008-08-12",18.6684804403843,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-08-13","2008-08-13",17.3390409230924,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-08-14","2008-08-14",19.0531136500957,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-08-15","2008-08-15",19.0482050456338,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-08-16","2008-08-16",18.3382654494967,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-08-17","2008-08-17",18.2700606657874,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-08-18","2008-08-18",17.0636036761768,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-08-19","2008-08-19",16.3061673034055,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-08-20","2008-08-20",15.8003934564201,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-08-21","2008-08-21",15.0068563249868,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-08-22","2008-08-22",13.483261355095,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-08-23","2008-08-23",14.16013375625,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-08-24","2008-08-24",14.7047376420156,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-08-25","2008-08-25",12.137132070118,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-08-26","2008-08-26",12.6031913739463,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-08-27","2008-08-27",12.327157810448,"NASA MODIS MOD11 LST, Gro Intelligence"
"Temperature",2540047,"Land temperature (daytime)",3457,"Canada",1037,,,"Celsius",36,"daily",1,"2008-08-28","2008-08-28",12.4346717511465,"NASA MODIS MOD11 LST, Gro Intelligence"
